date,Bond/Credit Smooth Score Best,Vol-Matched Static G/D (52% G),DD-Matched Static G/D (34% G),Best Sharpe Static G/D (89% G),Best CAGR Static under Target DD (100% G)
2020-03-30,1.1920479049497743,1.1938482307778242,1.122338532474997,1.3518906880596089,1.4018296648379331
2020-03-31,1.172287919072856,1.1746703641801093,1.1037892567543732,1.331461883537015,1.3810432333176277
2020-04-01,1.1224455743102044,1.1237542789818638,1.056773001410259,1.2716978764897955,1.3184210096779714
2020-04-02,1.1474394192414699,1.1482464488619852,1.080255823969576,1.2983000922449561,1.3456571370550838
2020-04-03,1.1297453409373093,1.130887782407184,1.063634193653355,1.2793914301460534,1.326280142316845
2020-04-06,1.2053967105210288,1.210255588513073,1.1352352988828491,1.3767145815589241,1.4294917560608673
2020-04-07,1.208699656701121,1.210998295120692,1.1380738814343896,1.3722200789204198,1.4231767232039383
2020-04-08,1.2501855686237626,1.2499746171236987,1.1768562518326557,1.4110488875241352,1.4618019821390442
2020-04-09,1.268529970721033,1.264581708112995,1.1937135075806478,1.419886608018034,1.4686009384881398
2020-04-13,1.2563493185990036,1.2568852134097999,1.1827044534751163,1.4203987593698946,1.47194544767735
2020-04-14,1.2921737289331368,1.2968974951891759,1.2165416431471192,1.475030900782062,1.5314606814785232
2020-04-15,1.2580989309215063,1.2657120756048847,1.184265295230614,1.4470967763744458,1.504783639623402
2020-04-16,1.2614569619440317,1.2720264605815057,1.1868954929448337,1.4625492583589181,1.523397401911409
2020-04-17,1.2974174557581624,1.3047346591034479,1.2219821967742444,1.4885871483936268,1.5469359540226153
2020-04-20,1.2746249814855346,1.2825050693551812,1.2002216878113623,1.4655809971646727,1.5237558617082936
2020-04-21,1.2338997367292857,1.2403366548894115,1.1627937731670885,1.4122850886249656,1.4667655458040256
2020-04-22,1.2619536497586998,1.270497573935431,1.187362865289523,1.4558802228203942,1.5148994189517462
2020-04-23,1.2623412868233377,1.270316300358093,1.1885645587004734,1.4522167495835774,1.5100184004135424
2020-04-24,1.2821455809496107,1.2905060347946715,1.2068313554650318,1.4768637489646446,1.5361305795557945
2020-04-27,1.3032125117300641,1.3109049227853147,1.2287524480568717,1.4930521958770542,1.5507557824103788
2020-04-28,1.3003056006075615,1.3068867455224837,1.2299740430533759,1.476017289920571,1.5292155112329289
