date,Extreme Tilt 20%,Extreme Tilt 30%,Extreme Tilt 40%,Extreme Tilt 50%,Best Local Grid,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2017-12-26,1.1165540765337738,1.113564303384054,1.1105806067940343,1.1076029802552265,1.1051950201466292,1.1225518784920843,1.1312781055469265,1.113070133683836,1.1087353794326624
2017-12-27,1.1172319296289113,1.1142312091250692,1.111236617808241,1.1082481490166478,1.105797443880135,1.1232517847916095,1.132481735335604,1.113273865314914,1.10927482925985
2017-12-28,1.118741639299989,1.1157330526494849,1.1127306239546593,1.1097343464819043,1.1072709940627883,1.1247773133497063,1.1340267227067977,1.1147790366413857,1.111557116990259
2017-12-29,1.1141840696503207,1.1111978050264242,1.1082176190991382,1.1052435053287646,1.102879277748624,1.1201748610929758,1.1282372086346681,1.111347205010625,1.1073660067944169
2018-01-02,1.1242471459440506,1.1211863947847278,1.1181320320911876,1.1150840504857236,1.1123957411168108,1.1303878431222092,1.142562886523209,1.1175009813308576,1.1152917696353044
2018-01-03,1.1308209165050052,1.1276704292085717,1.1245267591446293,1.1213898976657433,1.118464675072939,1.1371423773455898,1.1532091531659299,1.120443298377696,1.1223461135340103
2018-01-04,1.134942695007949,1.1317688184576322,1.1286018503697528,1.1254417818497038,1.1225073229973523,1.1413112090365187,1.157626228482249,1.1243669481072722,1.1270766735570397
2018-01-05,1.1433351762034913,1.1400493296939676,1.1367709380238005,1.1334999906140442,1.1304364909742308,1.1499292760322068,1.1690801659860133,1.1302223299337113,1.1345874749971128
2018-01-08,1.1469831819556302,1.1436657793102314,1.1403559764823195,1.1370537624464063,1.1339727453164263,1.153640830780483,1.1732317802382584,1.13350460260032,1.1366622820247574
2018-01-09,1.1474576069800744,1.1441542466220627,1.1408584000052269,1.1375700564063673,1.1345084973204909,1.1540869117890922,1.173150353783566,1.1344598616196757,1.1392350427390365
2018-01-10,1.144859622930213,1.1415949193637567,1.1383375329063956,1.135087453472569,1.1320605206254328,1.1514110217035367,1.1696400057034984,1.1325936736476199,1.1374922048358151
2018-01-11,1.1536075823621532,1.1503948521169742,1.1471890559346174,1.1439901851294698,1.1410027723801346,1.1600538797404967,1.1768617336480829,1.1426038995459127,1.145791432946393
