method,config_id,cost_bps,n_days,start_date,end_date,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,annual_turnover,avg_g_weight,selection_score
benchmark_spy,benchmark_spy,10,4985,2006-05-23,2026-05-15,7.313501753700734,0.1130036870947595,0.20101748515743345,0.6325403711678526,0.7063047357226245,-0.5647367075689949,0.20009977318669983,0.0,,
benchmark_spy,benchmark_spy,20,4985,2006-05-23,2026-05-15,7.313501753700734,0.1130036870947595,0.20101748515743345,0.6325403711678526,0.7063047357226245,-0.5647367075689949,0.20009977318669983,0.0,,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.05,0,2360,2016-12-21,2026-05-15,3.4462474658976445,0.1727151621495273,0.18778629784132306,0.942875632110746,1.1161163753164025,-0.33280869260525237,0.5189622927138698,0.6929226088446663,0.4775041815976302,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.05,5,2360,2016-12-21,2026-05-15,3.431848881610615,0.17230905916025097,0.1877866745107439,0.9410287680681075,1.1134751547855084,-0.33285215183545935,0.5176744636021745,0.6929226088446663,0.4775041815976302,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.05,10,2360,2016-12-21,2026-05-15,3.41749689386359,0.17190309591293262,0.18778705268299775,0.9391819039183306,1.1108349046512571,-0.33289560836495147,0.5163873947068605,0.6929226088446663,0.4775041815976302,0.4113636363636363
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.05,20,2360,2016-12-21,2026-05-15,3.388932105701664,0.1710915884530626,0.18778781353596805,0.9354881754749081,1.1055573145291313,-0.3329825133224261,0.5138155356746769,0.6929226088446663,0.4775041815976302,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.15,0,2360,2016-12-21,2026-05-15,3.460155579406174,0.17310631790727626,0.18815503437930656,0.9431622661522095,1.1184020273056052,-0.3305299881078384,0.523723486931536,1.4152841496226232,0.4777550941893948,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.15,5,2360,2016-12-21,2026-05-15,3.4307160443707776,0.17227705821427208,0.18815447049878056,0.9394041293292995,1.1130379513675985,-0.3305840460209166,0.5211293778023753,1.4152841496226232,0.4777550941893948,
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.15,10,2360,2016-12-21,2026-05-15,3.4014706874968352,0.17144838075893287,0.18815391405386955,0.9356459330051897,1.1078599645563296,-0.3306380998141899,0.5185378843372329,1.4152841496226232,0.4777550941893948,0.37727272727272726
smooth_core_only,core_a0.50_tilt0.10_tau1.0_eta0.15,20,2360,2016-12-21,2026-05-15,3.3435573972725505,0.16979277093740275,0.18815282347115533,0.9281293636322179,1.0971491098724537,-0.33074619504250746,0.5133627339706236,1.4152841496226232,0.4777550941893948,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.05,0,2360,2016-12-21,2026-05-15,3.4374351398908525,0.1724667557745969,0.18805611801044025,0.9406688905144416,1.113367069976879,-0.33321857202084404,0.5175784612743869,0.5306885892784422,0.4837459917604059,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.05,5,2360,2016-12-21,2026-05-15,3.426425001390105,0.17215577640403912,0.18805643085352913,0.9392563433593409,1.1115253687153446,-0.3332566839500005,0.5165861172340902,0.5306885892784422,0.4837459917604059,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.05,10,2360,2016-12-21,2026-05-15,3.4154421626403932,0.17184487899069634,0.18805674459549543,0.9378437964212205,1.1095028354585255,-0.3332947938034211,0.5155942492520639,0.5306885892784422,0.4837459917604059,0.3886363636363636
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.05,20,2360,2016-12-21,2026-05-15,3.3935581139852724,0.17122332994981382,0.18805737477604237,0.9350187032770261,1.1054594994793223,-0.33337100728348223,0.5136119404775171,0.5306885892784422,0.4837459917604059,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.15,0,2360,2016-12-21,2026-05-15,3.4506113791835498,0.1728380116138566,0.1883400575337302,0.9412108347763354,1.1150279964797674,-0.3311354594308443,0.5219556126998014,1.0927994527122227,0.48397915149779236,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.15,5,2360,2016-12-21,2026-05-15,3.42791084935296,0.17219778421334664,0.18833965190185076,0.9383117217339009,1.1108863462711247,-0.33118656801372914,0.5199419325671695,1.0927994527122227,0.48397915149779236,
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.15,10,2360,2016-12-21,2026-05-15,3.405326023123199,0.17155790398779458,0.18833925047507846,0.9354125753184142,1.1067469845223956,-0.3312376729092056,0.5179299277193622,1.0927994527122227,0.48397915149779236,0.3659090909090909
smooth_core_only,core_a0.50_tilt0.10_tau1.5_eta0.15,20,2360,2016-12-21,2026-05-15,3.3605011271801866,0.17027918431361555,0.1883384602369627,0.9296141831436708,1.0984751229135903,-0.3313398716389345,0.5139109382500487,1.0927994527122227,0.48397915149779236,
smooth_core_only,core_a0.50_tilt0.20_tau1.0_eta0.05,0,2360,2016-12-21,2026-05-15,3.501504078576307,0.17426281428792678,0.18685773518082302,0.9536765670208763,1.1312265143507114,-0.32974022869828656,0.5284851501919041,1.3858452176893328,0.45500836319526083,
smooth_core_only,core_a0.50_tilt0.20_tau1.0_eta0.05,5,2360,2016-12-21,2026-05-15,3.4723963033979413,0.17344967916180276,0.18685850125362394,0.9499643827216881,1.1259131918649714,-0.32982752903148427,0.5258799338888592,1.3858452176893328,0.45500836319526083,
smooth_core_only,core_a0.50_tilt0.20_tau1.0_eta0.05,10,2360,2016-12-21,2026-05-15,3.4434766196608155,0.17263710354593642,0.18685927336750027,0.9462521982685121,1.1206037780637275,-0.3299148185165709,0.5232778094727055,1.3858452176893328,0.45500836319526083,0.575
smooth_core_only,core_a0.50_tilt0.20_tau1.0_eta0.05,20,2360,2016-12-21,2026-05-15,3.386196675899665,0.17101362931501396,0.18686083571817913,0.9388278303418589,1.1103679575658791,-0.3300893649475446,0.5180828208209319,1.3858452176893328,0.45500836319526083,
smooth_core_only,core_a0.50_tilt0.20_tau1.0_eta0.15,0,2360,2016-12-21,2026-05-15,3.5290699453516847,0.17502855731530675,0.18767810500284848,0.9537876145666808,1.1328799198937622,-0.32516392176358866,0.5382779133859806,2.8305682992452468,0.4555101883787898,
