date,Traditional Smooth Score,Smooth TNX-only,Smooth Core-only,50/50 G-D Buy & Hold,100% G Buy & Hold,100% D Buy & Hold,SPY Buy & Hold
2019-02-06,1.1850322741954105,1.1821981700189994,1.1822573934413592,1.1923192132238067,1.2385051093157695,1.1433734936272284,1.1532610123245346
2019-02-07,1.1717664841297828,1.169274041435746,1.1694167837102876,1.179467364707839,1.2236511156649843,1.1324379892116598,1.142267103719935
2019-02-08,1.1749240279441011,1.171902361677992,1.1718940373637345,1.1818237460435628,1.2286178230773204,1.1323663577814524,1.143662484430996
2019-02-11,1.1758298918962145,1.1730170368871216,1.1730763116440444,1.1830762556700907,1.2288712769148784,1.1345329481361208,1.14429674838714
2019-02-12,1.1910236466148283,1.1879375713741207,1.1879208243285662,1.1979853706937538,1.2455238064733958,1.1477535500599605,1.1590116722055204
2019-02-13,1.1937571520206243,1.1908784915078623,1.1909302125269405,1.2010792567504367,1.247682973877353,1.151692188778252,1.1627749716902729
2019-02-14,1.1933499499956164,1.1899808426489553,1.1898654643189503,1.1999089701006023,1.2489190970612558,1.1483068355437764,1.1601956315947235
2019-02-15,1.2033653954190606,1.2003926418264055,1.2004224798335719,1.2106428421172057,1.2579634134930955,1.1605356472764008,1.1728386264890702
2019-02-19,1.205330561690635,1.2025545270272693,1.2026547805803842,1.212934763230232,1.2593337875843387,1.163665528989733,1.174868271151561
2019-02-20,1.207195682580875,1.2047128432103817,1.2049353195279093,1.2152891929207064,1.2602267222825725,1.167358014375459,1.1772361899299673
2019-02-21,1.2033494868868713,1.200488379572641,1.200543173660752,1.2107932520473526,1.2576110678057635,1.16114367522367,1.1730500478062134
2019-02-22,1.2138181568734243,1.2104413018464895,1.2102642900425629,1.2205280368881375,1.2703744431056299,1.1680305422346549,1.1803229411876035
2019-02-25,1.2170069350683566,1.2134181855037818,1.213140336364063,1.223401612695878,1.2744818991981886,1.169753945461725,1.1819297432158076
2019-02-26,1.2168685655591844,1.2129429092000472,1.2124834607563624,1.2227039621194262,1.2756639086617398,1.1673349497387413,1.1810840579378055
2019-02-27,1.2165594807006561,1.2125186021187455,1.2119978872521011,1.2222024431214404,1.2757966657883595,1.1662558499509028,1.1805766467710042
2019-02-28,1.2137030713735246,1.209572821799718,1.208990522563708,1.2191647948756172,1.273220266059571,1.1628138397318442,1.178377865052913
2019-03-01,1.2211335562672443,1.2165744481015397,1.2157524056566067,1.2259681588479276,1.2826960195964277,1.1671375817465188,1.1857353269621032
2019-03-04,1.217234981430839,1.2127149767021246,1.2119095917195692,1.222104274280878,1.278533190234774,1.1635684442587022,1.1814223320490065
2019-03-05,1.214835154459132,1.2102164411789993,1.209350767796643,1.2195408082641523,1.2765455976029267,1.1604959496246225,1.1798155300208022
2019-03-06,1.2074798124864756,1.2028181803996865,1.2019135684427424,1.2120546920213517,1.2691820371542832,1.152942753062989,1.1726694894334702
2019-03-07,1.1973443881388974,1.1930690688965664,1.1923807952734586,1.202409646934422,1.2568840068918015,1.1457651441659653,1.1628595402180735
2019-03-08,1.195032451398958,1.1906143965291782,1.1898339591465323,1.199857458583992,1.2551879328024276,1.142447357558197,1.1605339057059247
2019-03-11,1.215177937498907,1.2100646875996035,1.2088692941990211,1.2191178588490585,1.2794008667399983,1.1570869005908009,1.1773630427193107
2019-03-12,1.2193367040329957,1.2139092477324558,1.212508349828032,1.2228325913725078,1.2853176307018863,1.1587872344674073,1.1818028904264646
2019-03-13,1.2271572640841488,1.2216478168730238,1.220200141082759,1.230602947437925,1.2938470186951647,1.1658242778599253,1.1896254792361987
