method,config_id,cost_bps,n_days,start_date,end_date,total_return,cagr,ann_vol,sharpe,sortino,max_drawdown,calmar,annual_turnover,avg_g_weight,selection_score,final_wealth,ann_excess_vs_50_50,ann_excess_vs_100_g,max_dd_diff_vs_50_50,max_dd_diff_vs_100_g,alpha,lambda_stress,lambda_crowded,max_tilt,tau_weight,eta
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.05,0,2233,2017-06-28,2026-05-15,3.7673841239880153,0.19273982889006658,0.192385689848038,1.0128829736025537,1.2234992829831994,-0.31994111768484146,0.6024228154379496,3.7573954623875756,0.46048546436447646,,4.767384123988015,0.017982795769425,-0.026369737732614786,0.015926437506163627,0.02351422094470923,0.5,0.5,0.05,0.4,0.75,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.05,5,2233,2017-06-28,2026-05-15,3.688703868897197,0.19050191143458628,0.19238826905523618,1.00310425801096,1.2092487607558597,-0.3201049302782276,0.5951233280568548,3.7573954623875756,0.46048546436447646,,4.688703868897197,0.01610409803823121,-0.02824843546380857,0.015762624912777468,0.02335040835132307,0.5,0.5,0.05,0.4,0.75,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.05,10,2233,2017-06-28,2026-05-15,3.6113212173795564,0.1882681660581409,0.19239089312870272,0.9933255729606083,1.1952288769345394,-0.32026870525885653,0.587844403673389,3.7573954623875756,0.46048546436447646,0.7339449541284404,4.611321217379556,0.014225400307037422,-0.030127133195002362,0.01559884993214855,0.023186633370694154,0.5,0.5,0.05,0.4,0.75,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.05,20,2233,2017-06-28,2026-05-15,3.460363537321977,0.18381316064485365,0.19239627586706654,0.9737683218802562,1.1676557499986953,-0.3205961424147,0.5733480111781452,3.7573954623875756,0.46048546436447646,,4.460363537321977,0.010468004844649855,-0.03388452865738993,0.01527141277630506,0.022859196214850663,0.5,0.5,0.05,0.4,0.75,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.10,0,2233,2017-06-28,2026-05-15,3.7657135755553757,0.192692654751496,0.19438857138560314,1.0042105491152693,1.2141054678496321,-0.3141751267323796,0.6133288040833205,5.856085309717325,0.4604976213076414,,4.765713575555376,0.018325660170434927,-0.026026873331604847,0.021692428458625512,0.029280211897171116,0.5,0.5,0.05,0.4,0.75,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.10,5,2233,2017-06-28,2026-05-15,3.6437342106711927,0.1892078240800541,0.194388097924491,0.9891501249870779,1.1925854748028133,-0.31433577884210784,0.601929009726551,5.856085309717325,0.4604976213076414,,4.643734210671193,0.015397617515576268,-0.028954915986463502,0.021531776348897247,0.02911955978744285,0.5,0.5,0.05,0.4,0.75,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.10,10,2233,2017-06-28,2026-05-15,3.5248744680176447,0.18573310260202613,0.1943877660975989,0.9740889177566965,1.170724971695229,-0.314496395440795,0.5905730726792734,5.856085309717325,0.4604976213076414,0.6633027522935779,4.524874468017645,0.012469574860717604,-0.031882958641322186,0.02137115975021009,0.028958943188755693,0.5,0.5,0.05,0.4,0.75,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau0.75_eta0.10,20,2233,2017-06-28,2026-05-15,3.296196999574067,0.17881387084693334,0.1943875273490666,0.9439642856505307,1.1281300623583765,-0.3148175221346069,0.567992116939659,5.856085309717325,0.4604976213076414,,4.296196999574067,0.006613489551000279,-0.037739043951039504,0.021050033056398187,0.02863781649494379,0.5,0.5,0.05,0.4,0.75,0.1
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.03,0,2233,2017-06-28,2026-05-15,3.641507685235184,0.18914346315675457,0.19131146207587135,1.0017338982905226,1.2046152102859324,-0.325853934318892,0.5804547474686993,2.258492253763403,0.4719268679900015,,4.641507685235184,0.01476178285048772,-0.02959075065155206,0.010013620872113105,0.017601404310658708,0.5,0.5,0.05,0.4,1.0,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.03,5,2233,2017-06-28,2026-05-15,3.5953023090059197,0.1878016098494435,0.1913138346436618,0.995818890572596,1.1964079501538945,-0.3259880931218694,0.5760995993778049,2.258492253763403,0.4719268679900015,,4.59530230900592,0.013632536723606021,-0.030719996778433754,0.009879462069135703,0.017467245507681306,0.5,0.5,0.05,0.4,1.0,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.03,10,2233,2017-06-28,2026-05-15,3.5495565837688456,0.18646126143870334,0.1913162215961238,0.9899039551332838,1.1878097184729988,-0.32612222642328914,0.5717526937176206,2.258492253763403,0.4719268679900015,0.655045871559633,4.549556583768846,0.012503290596724321,-0.031849242905315454,0.009745328767715944,0.017333112206261547,0.5,0.5,0.05,0.4,1.0,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.03,20,2233,2017-06-28,2026-05-15,3.459425853777251,0.18378507259928578,0.1913210386529059,0.9780743064273193,1.1708384224932817,-0.32639041653993683,0.5630835443870884,2.258492253763403,0.4719268679900015,,4.459425853777251,0.010244798342960914,-0.03410773515907886,0.009477138651068251,0.017064922089613854,0.5,0.5,0.05,0.4,1.0,0.03
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.05,0,2233,2017-06-28,2026-05-15,3.701256709992445,0.19086117729760343,0.19250414457232473,1.0041953277924835,1.2105089514317624,-0.3204119941059579,0.5956742594176642,3.3050204039118376,0.47178419901775637,,4.701256709992445,0.016430368717782882,-0.0279221647842569,0.015455561085047198,0.0230433445235928,0.5,0.5,0.05,0.4,1.0,0.05
supp_expanded_local_grid,local_a0.50_ls0.50_lc0.05_tilt0.40_tau1.00_eta0.05,5,2233,2017-06-28,2026-05-15,3.6329374746808005,0.18889547299310072,0.19250671614783804,0.9955977442941479,1.1983918581381925,-0.32057510342892237,0.5892393731535751,3.3050204039118376,0.47178419901775637,,4.6329374746808005,0.014777858515826964,-0.02957467498621281,0.015292451762082715,0.02288023520062832,0.5,0.5,0.05,0.4,1.0,0.05
