date,g_return,d_return,SPY,future_gd_return_63d,tnx_change_21d,spy_drawdown,vix_percentile_756d,vix_change_21d,gd_trailing_126d,z_tnx_change_21d,z_spy_drawdown,z_vix_percentile_756d,z_vix_change_21d,z_gd_trailing_126d,r,d,vh,vr,g126,high_vix_smooth,vix_relief_smooth,low_vix_smooth,growth_ext_smooth,rate_quiet_smooth,i1,i2,i3,i4,z_i1,z_i2,z_i3,z_i4,core_50_50,core_67_33
2006-07-19,,,0.0138743244298729,,-0.08,-0.025658914737851,,-2.2799999999999976,,-2.4499146694483205,-0.192593395158238,,0.03100935227786393,,2.4499146694483205,0.192593395158238,,-0.03100935227786393,,,0.6777626970965963,,,0.049735269792651894,,,,,,,,,1.3212540323032793,1.7049986489325935
2006-07-20,,,-0.00684223088383,,-0.1200000000000001,-0.0323255814028162,,-0.4800000000000004,,-2.4361709954802344,-0.6385138466168114,,0.7650046347088539,,2.4361709954802344,0.6385138466168114,,-0.7650046347088539,,,0.38208168392275926,,,0.05143355185713777,,,,,,,,,1.537342421048523,1.842944136355305
2006-07-21,,,-0.0070495874346734,,-0.1100000000000003,-0.0391472868250138,,1.879999999999999,,-2.0338109341241624,-1.0810103440245635,,1.6236252421800297,,2.0338109341241624,1.0810103440245635,,-1.6236252421800297,,,0.17997093560766972,,,0.1264139476681026,,,,,,,,,1.557410639074363,1.7193867393912947
2006-07-24,,,0.0182331585279904,,-0.1500000000000003,-0.0216279069836444,,-0.9000000000000004,,-2.133184963615559,0.12388591113778877,,0.46952180072106336,,2.133184963615559,-0.12388591113778877,,-0.46952180072106336,,,0.4856931619204599,,,0.10277233833672897,,,,,,,,,1.004649526238885,1.3883515749469542
2006-07-25,,,0.0035654860960785,,-0.1600000000000001,-0.0181395348892033,,-1.040000000000001,,-1.9852014892814642,0.36218236194230796,,0.4009945949376854,,1.9852014892814642,-0.36218236194230796,,-0.4009945949376854,,,0.5126162280057475,,,0.13938540616011671,,,,,,,,,0.8115095636695782,1.2105648183776194
2006-07-26,,,0.0013421759019807,,-0.2099999999999999,-0.0168217054338241,,-1.0,,-2.1376426231719337,0.4488772806476277,,0.4081289259092033,,2.1376426231719337,-0.4488772806476277,,-0.4081289259092033,,,0.5097609480051689,,,0.10179869520366126,,,,,,,,,0.8443826712621529,1.2840910549114786
2006-07-27,,,-0.0009461483822286,,-0.1399999999999996,-0.0177519379866701,,-1.459999999999999,,-1.4735333935517445,0.37820082886927625,,0.20501643796147426,,1.4735333935517445,-0.37820082886927625,,-0.20501643796147426,,,0.5958837533684836,,,0.3376821093422112,,,,,,,,,0.5476662823412342,0.8624611001528077
2006-07-28,,,0.0100228869022249,,-0.25,-0.0079069767511809,,-1.459999999999999,,-2.092922783523274,1.0588659337627095,,0.2010276049688745,,2.092922783523274,-1.0588659337627095,,-0.2010276049688745,,,0.5976764072412264,,,0.11189852010642061,,,,,,,,,0.5170284248802822,1.0528325068188995
2006-07-31,,,-0.0010157837096386,,-0.2299999999999995,-0.008914728682643,,1.92,,-1.7940776970139012,0.9671409004575952,,1.6039203127369799,,1.7940776970139012,-0.9671409004575952,,-1.6039203127369799,,,0.18324327349677602,,,0.20001610484292984,,,,,,,,,0.413468398278153,0.8828755598483076
2006-08-01,,,-0.0049276495970902,,-0.1600000000000001,-0.0137984496205322,,1.9700000000000009,,-1.2462417097966467,0.6093269393853479,,1.5292126127764174,,1.2462417097966467,-0.6093269393853479,,-1.5292126127764174,,,0.19614739774708223,,,0.45998601155775454,,,,,,,,,0.3184573852056494,0.6339040555665886
2006-08-02,,,0.0067599434130403,,-0.1900000000000004,-0.0071317829461144,,1.2899999999999991,,-1.3813071472086715,1.0660802670543192,,1.1903020475983073,,1.3813071472086715,-1.0660802670543192,,-1.1903020475983073,,,0.2655356829996924,,,0.3851953320180186,,,,,,,,,0.15761344007717615,0.5736693005018846
2006-08-03,,,0.0026545908767019,,-0.2700000000000004,-0.0044961240353559,,0.3100000000000005,,-1.7895569674699445,1.2249141495945988,,0.7587406746514767,,1.7895569674699445,-1.2249141495945988,,-0.7587406746514767,,,0.3840751263190143,,,0.20164287941104417,,,,,,,,,0.2823214089376729,0.7947814988386454
2006-08-04,,,-0.0017131287974744,,-0.2800000000000002,-0.0062015503932683,,0.6899999999999995,,-1.7347393913038196,1.080222456188757,,0.8931810336173377,,1.7347393913038196,-1.080222456188757,,-0.8931810336173377,,,0.3431296826416673,,,0.22209270862359137,,,,,,,,,0.3272584675575313,0.8058019816312694
2006-08-07,,,-0.0019500780007534,,-0.2099999999999999,-0.0081395348870292,,1.2599999999999998,,-1.2427945099642033,0.9256069039434089,,1.0963111226819025,,1.2427945099642033,-0.9256069039434089,,-1.0963111226819025,,,0.2882578605791629,,,0.46196363782767474,,,,,,,,,0.15859380301039716,0.5272220433746913
2006-08-08,,,-0.004220398593024,,-0.2000000000000001,-0.0123255813984681,,1.2100000000000009,,-1.1397645263801308,0.6186382648776885,,1.0417025323070699,,1.1397645263801308,-0.6186382648776885,,-1.0417025323070699,,,0.3022160106652648,,,0.5222903666532117,,,,,,,,,0.2605631307512212,0.5594916052650505
2006-08-09,,,-0.0033749313280063,,-0.1799999999999997,-0.0156589147356769,,2.0599999999999987,,-0.9865167497963672,0.37528805129134757,,1.3428197266916695,,0.9865167497963672,-0.37528805129134757,,-1.3428197266916695,,,0.23199099724759895,,,0.6147081671150678,,,,,,,,,0.3056143492525098,0.5371211654374214
2006-08-10,,,0.0030713498182186,,-0.1699999999999999,-0.0126356589223851,,-0.0299999999999993,,-0.9008570717028545,0.5871144402616828,,0.4648040723248176,,0.9008570717028545,-0.5871144402616828,,-0.4648040723248176,,,0.4875108460980057,,,0.666462282195926,,,,,,,,,0.15687131572058582,0.40982647275455714
2006-08-11,,,-0.0028264112363477,,-0.1100000000000003,-0.015426356590376,,-3.4899999999999984,,-0.5182534995199655,0.3801001473150804,,-0.9651115293947037,,0.5182534995199655,-0.3801001473150804,,0.9651115293947037,,,1.2878764711718644,,,0.8743335457098242,,,,,,,,,0.06907667610244253,0.22179679606440034
2006-08-14,,,0.0007873395766815,,-0.0700000000000002,-0.0146511627947621,,-3.790000000000001,,-0.26299338116757515,0.4325492242620751,,-1.0604900532225987,,0.26299338116757515,-0.4325492242620751,,1.0604900532225987,,,1.3578397953979846,,,0.9660083902300571,,,,,,,,,-0.08477792154724997,0.033464321375790584
2006-08-15,,,0.0119581464896461,,-0.1400000000000005,-0.0028682170560595,,-5.220000000000001,,-0.6949720865533875,1.2741424594952784,,-1.5848343038909845,,0.6949720865533875,-1.2741424594952784,,1.5848343038909845,,,1.771298729625419,,,0.7854542229769967,,,,,,,,,-0.28958518647094544,0.04516428635732772
2006-08-16,,,0.0090181139695604,,-0.2599999999999998,0.0,,-5.329999999999998,,-1.4082332764970336,1.4467095427843106,,-1.5586452763721401,,1.4082332764970336,-1.4467095427843106,,1.5586452763721401,,,1.7496134601254767,,,0.3709973050130755,,,,,,,,,-0.019238133143638536,0.46610214613419
2006-08-17,,,0.0018491409188248,,-0.1899999999999995,0.0,,-3.3100000000000005,,-0.9431753069946927,1.4113706125674574,,-0.7296377672935318,,0.9431753069946927,-1.4113706125674574,,0.7296377672935318,,,1.123086692649892,,,0.6409589723127477,,,,,,,,,-0.2340976527863824,0.16617515353918316
2006-08-18,,,0.0050757517441757,,-0.1900000000000004,0.0,,-4.57,,-0.9221646190016921,1.378500965038415,,-1.2041342412620402,,0.9221646190016921,-1.378500965038415,,1.2041342412620402,,,1.4664612533650867,,,0.6536431018751223,,,,,,,,,-0.22816817301836145,0.16294497626845678
2006-08-21,,,-0.0042849491136555,,-0.2299999999999995,-0.0042849491136555,,-5.179999999999998,,-1.143732165943684,1.053839802299897,,-1.3993931110672768,,1.143732165943684,-1.053839802299897,,1.3993931110672768,,,1.6199306026209974,,,0.5199297182737327,,,,,,,,,0.04494618182189358,0.4185334164233024
2006-08-22,,,-7.684622947468078e-05,,-0.2299999999999995,-0.0043614660609473,,-2.790000000000001,,-1.1142189138348375,1.0315855638666886,,-0.44092548558581707,,1.1142189138348375,-1.0315855638666886,,0.44092548558581707,,,0.9377174873369,,,0.5375454878657671,,,,,,,,,0.04131667498407443,0.40610343619333394
2006-08-23,,,-0.0027666769166314,,-0.25,-0.0071160762101053,,-2.4499999999999993,,-1.2058006287633796,0.823970382675565,,-0.3004797832261309,,1.2058006287633796,-0.823970382675565,,0.3004797832261309,,,0.8546308804879665,,,0.4833677256919609,,,,,,,,,0.1909151230439073,0.5359761949885279
2006-08-24,,,-0.0008477188615643,,-0.2300000000000004,-0.0079577626396458,,-2.219999999999999,,-1.0555068170803297,0.7546560333137896,,-0.20467325473959527,,1.0555068170803297,-0.7546560333137896,,0.20467325473959527,,,0.8007110860890708,,,0.572898153612778,,,,,,,,,0.15042539188327003,0.4581530764502703
2006-08-25,,,0.0012340917848292,,-0.2800000000000002,-0.0067334914643157,,-2.629999999999999,,-1.3271546991860095,0.8321171500267567,,-0.3684830288826441,,1.3271546991860095,-0.8321171500267567,,0.3684830288826441,,,0.8942660015946335,,,0.4145051840268358,,,,,,,,,0.2475187745796264,0.6145949889457967
2006-08-28,,,0.0047762113853317,,-0.2000000000000001,-0.0019894406575788,,-2.1500000000000004,,-0.8170402089861873,1.1539213841970046,,-0.16773461158921907,,0.8170402089861873,-1.1539213841970046,,0.16773461158921907,,,0.7805272337877002,,,0.7162132282414143,,,,,,,,,-0.16844058760540864,0.16662288323573404
2006-08-29,,,0.0011500421686865,,-0.2000000000000001,-0.0008416864295406,,-2.67,,-0.8032073228463081,1.2143517814554805,,-0.38091894657200587,,0.8032073228463081,-1.2143517814554805,,0.38091894657200587,,,0.9016354533493053,,,0.7242845045233448,,,,,,,,,-0.20557222930458618,0.13741281842671793
2006-08-30,,,0.0006126512479065,,-0.2300000000000004,-0.0002295508418754,,-2.83,,-0.9708963114900131,1.2355932544147463,,-0.4431018838365305,,0.9708963114900131,-1.2355932544147463,,0.4431018838365305,,,0.9390423452582488,,,0.6241779195109232,,,,,,,,,-0.1323484714623666,0.24275475474144248
2006-08-31,,,-0.0001530690317087,,-0.2199999999999997,-0.0003825847364591,,-2.0299999999999994,,-0.8923565696016784,1.2036715864123846,,-0.10143098106738042,,0.8923565696016784,-1.2036715864123846,,0.10143098106738042,,,0.7451481506700246,,,0.6715612028713467,,,,,,,,,-0.15565750840535308,0.20066727811703772
2006-09-01,,,0.0059706062448836,,-0.2299999999999995,0.0,,-2.5,,-0.9374614435999374,1.2099181686089104,,-0.30033539494493783,,0.9374614435999374,-1.2099181686089104,,0.30033539494493783,,,0.8545479233341238,,,0.6444120172448107,,,,,,,,,-0.1362283625044865,0.22882617157101764
2006-09-05,,,0.0019022979736433,,-0.1299999999999999,0.0,,-1.709999999999999,,-0.308447885991092,1.1900022970995812,,0.04197822849561975,,0.308447885991092,-1.1900022970995812,,-0.04197822849561975,,,0.6723783215993172,,,0.9535436758346196,,,,,,,,,-0.4407772055542446,-0.18604067442883016
2006-09-06,,,-0.0088099035460625,,-0.1299999999999999,-0.0088099035460625,,-1.4900000000000002,,-0.3053097038150388,0.5626955978809913,,0.1370187401428353,,0.3053097038150388,-0.5626955978809913,,-0.1370187401428353,,,0.6269827439051004,,,0.9544624203514648,,,,,,,,,-0.12869294703297626,0.018867954255348873
2006-09-07,,,-0.0045973488640518,,-0.1299999999999999,-0.0133667502100546,,-1.3499999999999996,,-0.30226539763235355,0.23767248568522217,,0.19701087107113405,,0.30226539763235355,-0.23767248568522217,,-0.19701087107113405,,,0.5994855794793199,,,0.9553455368003058,,,,,,,,,0.03229645597356569,0.12408589613755357
