model_id,sample_type,horizon_days,variable,focus_variable,coefficient,std_error_robust,t_robust,n,start_date,end_date,r2,adj_r2,rmse,robust_se
step2_step3_interaction_with_main_controls,daily_hac,63,cs,d_x_hyr,0.02552405811373517,0.02413864663816438,1.057393916748439,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,ce,d_x_hyr,0.014017066456750372,0.007930845097292858,1.7674114529780698,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cg,d_x_hyr,0.02744480554059051,0.025960970428981427,1.057156380793555,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hys,d_x_hyr,-0.06770792681722707,0.017250330592740594,-3.9250219845479597,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hyr,d_x_hyr,-0.020389082679229453,0.009485437393121661,-2.149514232629329,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,lqs,d_x_hyr,0.006888489365899779,0.007325178935568303,0.9403851327715526,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d_x_hyr,d_x_hyr,-0.0037604378272174444,0.005919778618249743,-0.6352328473271971,2174,2017-06-22,2026-02-13,0.2857289536817116,0.2814301001622034,0.0639121305358914,hac
step3_rate_residual_incremental,daily_hac,63,intercept,d_x_hyr,0.060115938438500334,0.01720384116352966,3.4943323335221104,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,d,d_x_hyr,0.12321560919424866,0.03608839344785191,3.414272496565868,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,vh,d_x_hyr,-0.013248610068360188,0.0068763762962975455,-1.9266848551458202,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,vr,d_x_hyr,-0.0017172180010004813,0.005901284302893388,-0.29099055609954816,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,g63,d_x_hyr,0.00026521262031476973,0.01082289062172422,0.02450478615966259,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,g126,d_x_hyr,-0.021024183606440077,0.009649371181830646,-2.1788138532827626,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,cs,d_x_hyr,0.019924692793855517,0.023524178816047327,0.8469878140980474,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,ce,d_x_hyr,0.021517375923152275,0.008468231373502296,2.5409527649990395,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,cg,d_x_hyr,0.02893779755372241,0.0265010695290921,1.0919482899343116,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,hys,d_x_hyr,-0.06541441559403882,0.016988918715039162,-3.850416656366234,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,hyr,d_x_hyr,-0.011248060542188514,0.007676124102483506,-1.4653307309804118,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,lqs,d_x_hyr,0.012999306430700856,0.00798109738927022,1.628761785086987,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step3_rate_residual_incremental,daily_hac,63,d_x_hyr,d_x_hyr,-0.005578660396009382,0.005900926386346058,-0.9453872207112503,2174,2017-06-22,2026-02-13,0.24476504628329931,0.24057123811828296,0.06441282932183276,hac
step2_step3_interaction_with_main_controls,daily_hac,63,intercept,d_x_lqs,0.0809254292409449,0.017750599250487855,4.559025196781498,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,r,d_x_lqs,-0.006416225368128076,0.008717027472349988,-0.7360565730095551,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d,d_x_lqs,0.13255658671902074,0.03515486798842285,3.770646692875481,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh,d_x_lqs,-0.011212825989842315,0.007379441139970216,-1.5194681788447155,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vr,d_x_lqs,0.0007701853550256513,0.005604136036282734,0.13743159517171913,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g63,d_x_lqs,0.0008730724417505649,0.010900645117022106,0.08009364880498698,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g126,d_x_lqs,-0.022509956271771547,0.009726050418542298,-2.314398476575577,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cs,d_x_lqs,0.01813508145521785,0.02456015286559552,0.7383944861606268,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,ce,d_x_lqs,0.014563316353173414,0.008071081974954547,1.8043821631802257,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cg,d_x_lqs,0.032457303948371846,0.026649155961685957,1.2179486658052654,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hys,d_x_lqs,-0.07227185580808607,0.017531388652205646,-4.122426194629679,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hyr,d_x_lqs,-0.020463499683525673,0.008248046235531475,-2.4810117571082064,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,lqs,d_x_lqs,-0.0006172079731014067,0.007734887340243621,-0.07979534102457488,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d_x_lqs,d_x_lqs,0.010442311552124647,0.005115792628784361,2.041191328469856,2174,2017-06-22,2026-02-13,0.29831372291059155,0.2940906110577387,0.0633465932582315,hac
step3_rate_residual_incremental,daily_hac,63,intercept,d_x_lqs,0.05773210515694456,0.017077683832898476,3.3805582608180944,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,d,d_x_lqs,0.12703080236936706,0.03560850876274997,3.5674283137139926,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,vh,d_x_lqs,-0.011006409814864839,0.007208870488035784,-1.5267870095782201,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,vr,d_x_lqs,-0.00028814024022719587,0.005587234225037195,-0.05157117611715619,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,g63,d_x_lqs,-0.0009451054578876334,0.010755766678068853,-0.08786965040946042,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,g126,d_x_lqs,-0.02115901223249628,0.009706834046103516,-2.1798057051351214,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,cs,d_x_lqs,0.014190149507828665,0.024308895308438105,0.5837430836646443,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,ce,d_x_lqs,0.023042679755622845,0.009093027479411502,2.5341042692102542,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,cg,d_x_lqs,0.03286704099031294,0.027607958729722763,1.1904915286231663,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,hys,d_x_lqs,-0.06863988556062056,0.01741843870889757,-3.9406451236963274,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,hyr,d_x_lqs,-0.009869937798191801,0.007195018999809005,-1.3717736948927868,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,lqs,d_x_lqs,0.009411578090518156,0.008349287390264668,1.12723130137934,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step3_rate_residual_incremental,daily_hac,63,d_x_lqs,d_x_lqs,0.007917608487343698,0.004930342533915961,1.6058942016458801,2174,2017-06-22,2026-02-13,0.2506186812851019,0.24645737826586134,0.06416271997586506,hac
step2_step3_interaction_with_main_controls,daily_hac,63,intercept,vh_x_vr,0.089066558169624,0.01737001383784487,5.1276043301456955,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,r,vh_x_vr,-1.452808004074311e-05,0.008542969897021888,-0.0017005889305319517,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d,vh_x_vr,0.1300824548463748,0.036143170548546745,3.5990880952641047,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh,vh_x_vr,-0.01626892219804062,0.007133533849985765,-2.2806259197989345,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vr,vh_x_vr,-0.008877488957898439,0.008212505618244687,-1.0809720407589667,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g63,vh_x_vr,0.00139328895065457,0.011057589579304923,0.12600295395862862,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g126,vh_x_vr,-0.021930705574215337,0.00954646818947229,-2.2972585399069585,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cs,vh_x_vr,0.029552344486589666,0.023747452098702104,1.2444427454263534,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,ce,vh_x_vr,0.013192781379479632,0.007590892064172882,1.7379750980449677,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cg,vh_x_vr,0.024266167566634293,0.025783841114755714,0.9411385781751161,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hys,vh_x_vr,-0.06885752761463325,0.017320938432907895,-3.9753924350779664,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hyr,vh_x_vr,-0.020524846226695606,0.008949197020135177,-2.2934846758335845,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,lqs,vh_x_vr,0.008916167625646449,0.007090563278685348,1.2574695796663964,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh_x_vr,vh_x_vr,0.008016464736851527,0.004443860311327237,1.8039416577559495,2174,2017-06-22,2026-02-13,0.29001347705016023,0.28574041001388806,0.06372015516583286,hac
step3_rate_residual_incremental,daily_hac,63,intercept,vh_x_vr,0.06702848835692532,0.016775859245588765,3.995532352511276,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,d,vh_x_vr,0.12813036576807252,0.03641615617712946,3.518503302348604,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,vh,vh_x_vr,-0.016084287185337262,0.007022434025494117,-2.2904148514525247,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,vr,vh_x_vr,-0.01172986556153236,0.007936477096786416,-1.4779688038515144,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,g63,vh_x_vr,-3.5166763180501754e-05,0.010955220040884221,-0.0032100462655484338,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,g126,vh_x_vr,-0.021204719235781076,0.00950206342801614,-2.231591000883083,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,cs,vh_x_vr,0.025966252207900192,0.02317526647942994,1.1204294988774992,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,ce,vh_x_vr,0.019427435652556786,0.008282496487485486,2.345601435739918,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,cg,vh_x_vr,0.024655070983602367,0.02623844090804562,0.9396545728462953,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,hys,vh_x_vr,-0.06721825670634193,0.01718380911516723,-3.911720402376442,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,hyr,vh_x_vr,-0.012671354791768672,0.007220384913674354,-1.754941730013725,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,lqs,vh_x_vr,0.01495381349514753,0.007823307787917844,1.9114438419822743,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step3_rate_residual_incremental,daily_hac,63,vh_x_vr,vh_x_vr,0.010239521657043775,0.00434799370965309,2.354999188317765,2174,2017-06-22,2026-02-13,0.2517234357936189,0.24756826745929383,0.06411540748195461,hac
step2_step3_interaction_with_main_controls,daily_hac,63,intercept,vh_x_g63,0.09434255942896431,0.01468412385720041,6.424800032090653,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,r,vh_x_g63,-0.007882512184292674,0.008231265588534566,-0.9576306461636137,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d,vh_x_g63,0.15539608605512492,0.034074033262585866,4.560542770431397,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh,vh_x_g63,-0.019504810763419027,0.005724207101147178,-3.4074257654846387,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vr,vh_x_g63,-0.0013864122930709443,0.005712478360466215,-0.24269891377895644,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g63,vh_x_g63,-0.0012578021615971976,0.010280423128591573,-0.12234925993454877,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g126,vh_x_g63,-0.026586387649287446,0.009189110529890842,-2.89324930446813,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cs,vh_x_g63,0.019075846844880454,0.020843036823496267,0.9152143714190599,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,ce,vh_x_g63,0.009098637369953158,0.006954551297034084,1.3082996991960452,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cg,vh_x_g63,0.025662325375588685,0.025385995365527655,1.0108851359216848,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hys,vh_x_g63,-0.07866164174791707,0.016127465944896932,-4.877495448862334,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hyr,vh_x_g63,-0.02058529580736875,0.009058717645223641,-2.272429345253154,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,lqs,vh_x_g63,0.0037805856945256635,0.00663023628324747,0.5702037654492071,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh_x_g63,vh_x_g63,0.024835804290503326,0.005651857921368929,4.394272580101921,2174,2017-06-22,2026-02-13,0.3474701916241366,0.3435429288885412,0.06108744344883602,hac
step3_rate_residual_incremental,daily_hac,63,intercept,vh_x_g63,0.06902218626788643,0.014339598930312612,4.813397264687772,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,d,vh_x_g63,0.14860313017172014,0.03484754585069893,4.264378639700954,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,vh,vh_x_g63,-0.018020363804270727,0.005849272382018733,-3.0807872547818405,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,vr,vh_x_g63,-0.0021393074450396917,0.005810297327070841,-0.3681924219389623,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,g63,vh_x_g63,-0.0032020083734128632,0.010180560522032218,-0.31452181503005167,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,g126,vh_x_g63,-0.02493999029988118,0.009242405362384125,-2.6984306922292127,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,cs,vh_x_g63,0.013031043684841478,0.020579235516686042,0.6332132053338743,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,ce,vh_x_g63,0.01909648911698883,0.007652818941695269,2.495353576568288,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,cg,vh_x_g63,0.027635405937578128,0.026131064516994144,1.0575690829436224,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,hys,vh_x_g63,-0.07494243791027998,0.016176049229412716,-4.6329259294051255,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,hyr,vh_x_g63,-0.008792451464479276,0.007622641482498866,-1.1534651714456496,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,lqs,vh_x_g63,0.012905300729048148,0.007662622893751238,1.6841884179857318,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step3_rate_residual_incremental,daily_hac,63,vh_x_g63,vh_x_g63,0.022854504000362322,0.005856636796498611,3.902325651135799,2174,2017-06-22,2026-02-13,0.29849256554351267,0.29459710547249096,0.06207939474000828,hac
step2_step3_interaction_with_main_controls,daily_hac,63,intercept,vh_x_g126,0.08792531451540957,0.01559243175532473,5.638973823655412,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,r,vh_x_g126,-0.009809239443810281,0.009124991876472232,-1.0749861015331208,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,d,vh_x_g126,0.14223242835715888,0.03298745118290098,4.311713189616934,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh,vh_x_g126,-0.02151714265507999,0.006274704825180095,-3.429188026300888,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vr,vh_x_g126,-0.0019126818203257217,0.005987898401815017,-0.31942456133623787,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g63,vh_x_g126,-0.0025693444228933313,0.010809876388864121,-0.23768490318170166,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,g126,vh_x_g126,-0.024389815997848126,0.008923482548407542,-2.733217201416577,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cs,vh_x_g126,0.01384576929644979,0.022543674025761927,0.6141753682486469,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,ce,vh_x_g126,0.007653805161734369,0.0074405572254064994,1.0286602105014009,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,cg,vh_x_g126,0.03398224356712616,0.025996865564423068,1.307166953758885,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hys,vh_x_g126,-0.07337283691522421,0.015518253343535127,-4.7281633629077975,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,hyr,vh_x_g126,-0.022383943710753227,0.008892111438178191,-2.5172810604518507,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,lqs,vh_x_g126,0.004719403102972835,0.0069431512999533615,0.6797206195124303,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step2_step3_interaction_with_main_controls,daily_hac,63,vh_x_g126,vh_x_g126,0.020503965399991927,0.006036813933428524,3.3964878868391737,2174,2017-06-22,2026-02-13,0.3317281276087042,0.32770612096931206,0.061819909252928955,hac
step3_rate_residual_incremental,daily_hac,63,intercept,vh_x_g126,0.06269254589430177,0.015082682135576633,4.1565913363926335,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,d,vh_x_g126,0.13511173082551473,0.0337469484837231,4.003672536220041,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,vh,vh_x_g126,-0.019297166817081296,0.006554280104219049,-2.9442084424587738,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,vr,vh_x_g126,-0.0025655671299306656,0.005937324448686363,-0.43210829256573624,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,g63,vh_x_g126,-0.004228696185418331,0.010721884829178073,-0.3943985831586757,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,g126,vh_x_g126,-0.022650553858031067,0.009099415569890431,-2.4892317186810065,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,cs,vh_x_g126,0.008813355625822417,0.022428900301390966,0.39294639984091606,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,ce,vh_x_g126,0.018693365353605437,0.007685644060054317,2.4322444817296582,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,cg,vh_x_g126,0.03489552091342175,0.027023118883674004,1.291321000497239,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,hys,vh_x_g126,-0.06953480132289457,0.015698159425342643,-4.429487523909309,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,hyr,vh_x_g126,-0.009727818553090262,0.007764888019655119,-1.2527957297602248,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
step3_rate_residual_incremental,daily_hac,63,lqs,vh_x_g126,0.014458731603989932,0.0074219614619978475,1.9481011425378545,2174,2017-06-22,2026-02-13,0.2788945172844841,0.27489022955075604,0.06294057901159977,hac
