model_id,sample_type,horizon_days,focus_variable,n,start_date,end_date,r2,adj_r2,rmse,robust_se
step3_rate_residual_incremental,nonoverlap,63,credit_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.33351146120701824,-0.030027741770971783,0.07864506567523837,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.5093982623070389,0.20569242468758675,0.07414319534793484,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.4174127976247102,0.09963795996546121,0.0735284831527867,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_stress_pos_x_drawdown_pos,35,2017-06-22,2025-12-30,0.5125081400866602,0.21072746490221184,0.07390782842912856,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_stress_pos_x_drawdown_pos,35,2017-06-22,2025-12-30,0.42117063879085825,0.10544553267678092,0.07329096045401151,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,hy_stress_pos_x_hy_relief_pos,35,2017-06-22,2025-12-30,0.4458679486106284,0.10283382156006504,0.07879767314907118,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,hy_stress_pos_x_hy_relief_pos,35,2017-06-22,2025-12-30,0.3343217192264555,-0.028775524831841537,0.0785972462677293,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,hy_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.44565530804319975,0.10248954635565677,0.07881279046160136,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,hy_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.3365249012682231,-0.02537060713092787,0.07846707260614307,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,hy_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.48691231002768165,0.16928659718767514,0.07582327790130408,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,hy_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.3961809103295295,0.0668250432365457,0.07485633434139823,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,ig_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.46122668396172084,0.12770034546183373,0.07769799230597417,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,ig_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.3411301253748451,-0.01825344260251227,0.07819427586222392,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_widening_pos_x_vix_spike_pos,35,2017-06-22,2025-12-30,0.5045480008492071,0.19783962042252579,0.07450879681696743,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_widening_pos_x_vix_spike_pos,35,2017-06-22,2025-12-30,0.4119544172586105,0.09120228121785245,0.07387213190693445,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_widening_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.44740563725129634,0.10532341269257506,0.07868826740270568,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_widening_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.3372477300581649,-0.024253508091927056,0.07842431763634608,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_ext_pos_x_credit_stress_pos,35,2017-06-22,2025-12-30,0.5305840616091775,0.23999324260533494,0.0725246553299194,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_ext_pos_x_credit_stress_pos,35,2017-06-22,2025-12-30,0.4347621926451556,0.12645066136069505,0.07242537260761947,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_ext_pos_x_hy_stress_pos,35,2017-06-22,2025-12-30,0.536585472718615,0.24970981297299577,0.07205955566765963,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_ext_pos_x_hy_stress_pos,35,2017-06-22,2025-12-30,0.4425782834780292,0.13853007446604515,0.07192288155215332,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_weak_pos_x_credit_relief_pos,35,2017-06-22,2025-12-30,0.48656947446161314,0.16873153008070696,0.07584860551686544,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_weak_pos_x_credit_relief_pos,35,2017-06-22,2025-12-30,0.3531075566468843,0.0002571329997302918,0.0774802789585345,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_weak_pos_x_hy_relief_pos,35,2017-06-22,2025-12-30,0.45806082843936136,0.12257467461610883,0.07792593634130435,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_weak_pos_x_hy_relief_pos,35,2017-06-22,2025-12-30,0.3410979913482918,-0.018303104279912663,0.07819618266233533,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.44556889821804657,0.10234964473398023,0.078818932789808,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.33351146120701824,-0.030027741770971783,0.07864506567523837,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.5093982623070388,0.20569242468758664,0.07414319534793486,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.4174127976247103,0.09963795996546132,0.07352848315278669,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.44556889821804657,0.10234964473398023,0.078818932789808,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.33351146120701824,-0.030027741770971783,0.07864506567523837,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.44556889821804657,0.10234964473398023,0.078818932789808,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.33351146120701824,-0.030027741770971783,0.07864506567523837,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.44806288538586436,0.10638752871997093,0.07864145810850402,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.33351629266182625,-0.03002027497717763,0.07864478062099724,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.445580800253657,0.10236891469639697,0.07881808677776386,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.3337159801726519,-0.029711667005901665,0.07863299821972018,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.44765824450602476,0.1057323958668972,0.07867027997767498,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,35,2017-06-22,2025-12-30,0.33638355080358817,-0.02558905784900012,0.07847543069412126,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,35,2017-06-22,2025-12-30,0.5302220170777581,0.23940707526875116,0.07255261783805698,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,35,2017-06-22,2025-12-30,0.44192195608033513,0.13751575030597252,0.07196521132625106,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.44933083985708944,0.10844040738766869,0.0785510754187871,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,35,2017-06-22,2025-12-30,0.3435748142745316,-0.014475287030269124,0.0780490739511315,nonoverlap_ols
step2_step3_interaction_with_main_controls,nonoverlap,63,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.44556889821804657,0.10234964473398023,0.078818932789808,nonoverlap_ols
step3_rate_residual_incremental,nonoverlap,63,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,35,2017-06-22,2025-12-30,0.33351146120701824,-0.030027741770971783,0.07864506567523837,nonoverlap_ols
step1_bond_credit_main_effects,daily_hac,126,,2111,2017-06-22,2025-11-12,0.2694760365743778,0.2652976344956802,0.09438504382746782,hac
rate_only,daily_hac,126,,2237,2016-12-20,2025-11-12,0.033832100259577724,0.0333998103715506,0.1055436124814274,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_d,2111,2017-06-22,2025-11-12,0.27165516830838565,0.2671399166097729,0.09426663327951719,hac
step3_rate_residual_incremental,daily_hac,126,r_x_d,2111,2017-06-22,2025-11-12,0.24542419128925652,0.24110821907546776,0.09424734171870705,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_vh,2111,2017-06-22,2025-11-12,0.2861376566313124,0.281712186691497,0.0933247234851928,hac
step3_rate_residual_incremental,daily_hac,126,r_x_vh,2111,2017-06-22,2025-11-12,0.26039745700075145,0.2561671278701553,0.09330756769561757,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_vr,2111,2017-06-22,2025-11-12,0.2810409855835315,0.2765839196858615,0.09365728021812869,hac
step3_rate_residual_incremental,daily_hac,126,r_x_vr,2111,2017-06-22,2025-11-12,0.254654205463836,0.25039102646744227,0.09366914873610155,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_g63,2111,2017-06-22,2025-11-12,0.27052446779500516,0.26600220650808826,0.09433977582881868,hac
step3_rate_residual_incremental,daily_hac,126,r_x_g63,2111,2017-06-22,2025-11-12,0.24426223704461203,0.23993961876269376,0.09431987848141804,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_g126,2111,2017-06-22,2025-11-12,0.269718448624196,0.26519119055653484,0.09439188084914253,hac
step3_rate_residual_incremental,daily_hac,126,r_x_g126,2111,2017-06-22,2025-11-12,0.2434434696822647,0.23911616826957982,0.09437095779525463,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_cs,2111,2017-06-22,2025-11-12,0.2787678537549221,0.27429669595750394,0.09380522142766871,hac
step3_rate_residual_incremental,daily_hac,126,r_x_cs,2111,2017-06-22,2025-11-12,0.25062486099503645,0.2463386352237974,0.09392199550357704,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_ce,2111,2017-06-22,2025-11-12,0.2715575022719452,0.2670416451091103,0.09427295332149734,hac
step3_rate_residual_incremental,daily_hac,126,r_x_ce,2111,2017-06-22,2025-11-12,0.24534954862055447,0.24103314947062437,0.09425200307881088,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_cg,2111,2017-06-22,2025-11-12,0.26954584941500126,0.2650175213474738,0.09440303476740625,hac
step3_rate_residual_incremental,daily_hac,126,r_x_cg,2111,2017-06-22,2025-11-12,0.24326308624797854,0.23893475309019763,0.09438220741258,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_hys,2111,2017-06-22,2025-11-12,0.27201054861578977,0.2674975000378238,0.0942436327781638,hac
step3_rate_residual_incremental,daily_hac,126,r_x_hys,2111,2017-06-22,2025-11-12,0.24544204940559156,0.24112617933546154,0.09424622646300213,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_hyr,2111,2017-06-22,2025-11-12,0.28313152386057605,0.27868741790453766,0.09352101607672254,hac
step3_rate_residual_incremental,daily_hac,126,r_x_hyr,2111,2017-06-22,2025-11-12,0.25656191323204713,0.2523096458148806,0.09354919914244535,hac
step2_step3_interaction_with_main_controls,daily_hac,126,r_x_lqs,2111,2017-06-22,2025-11-12,0.27462466187045453,0.27012781904943206,0.09407427243112329,hac
step3_rate_residual_incremental,daily_hac,126,r_x_lqs,2111,2017-06-22,2025-11-12,0.24807659220889622,0.2437757910203866,0.09408155201481128,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_vh,2111,2017-06-22,2025-11-12,0.27140506151002697,0.26688825931624083,0.09428281703009557,hac
step3_rate_residual_incremental,daily_hac,126,d_x_vh,2111,2017-06-22,2025-11-12,0.24519726092059657,0.24087999072567146,0.0942615125786632,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_vr,2111,2017-06-22,2025-11-12,0.2703333498898932,0.2658099037995588,0.09435213322721415,hac
step3_rate_residual_incremental,daily_hac,126,d_x_vr,2111,2017-06-22,2025-11-12,0.24392814082706837,0.23960361160396304,0.09434072462293734,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_g63,2111,2017-06-22,2025-11-12,0.26949712900497735,0.26496849890343455,0.09440618299913811,hac
step3_rate_residual_incremental,daily_hac,126,d_x_g63,2111,2017-06-22,2025-11-12,0.24319384986003034,0.238865120688591,0.09438652498553429,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_g126,2111,2017-06-22,2025-11-12,0.30812099337552545,0.30383180544699984,0.09187652310454616,hac
step3_rate_residual_incremental,daily_hac,126,d_x_g126,2111,2017-06-22,2025-11-12,0.2826446087403248,0.2785415273794497,0.09189351289008221,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_cs,2111,2017-06-22,2025-11-12,0.2811448652632572,0.2766884433502492,0.09365051387989996,hac
step3_rate_residual_incremental,daily_hac,126,d_x_cs,2111,2017-06-22,2025-11-12,0.2548687514396173,0.2506067995889383,0.09365566654740318,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_ce,2111,2017-06-22,2025-11-12,0.27200642539265174,0.26749335125345497,0.09424389966869108,hac
step3_rate_residual_incremental,daily_hac,126,d_x_ce,2111,2017-06-22,2025-11-12,0.2457538660468428,0.24143977948467021,0.09422675110100515,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_cg,2111,2017-06-22,2025-11-12,0.29005764985596005,0.28565648125707,0.09306813628073293,hac
step3_rate_residual_incremental,daily_hac,126,d_x_cg,2111,2017-06-22,2025-11-12,0.2644719225616209,0.2602648982864728,0.09305019735382775,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_hys,2111,2017-06-22,2025-11-12,0.28372600244267066,0.2792855818569552,0.09348223087848878,hac
step3_rate_residual_incremental,daily_hac,126,d_x_hys,2111,2017-06-22,2025-11-12,0.25777899544345795,0.2535336894116761,0.09347259309735707,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_hyr,2111,2017-06-22,2025-11-12,0.27019933134283725,0.2656750544269846,0.09436079770107451,hac
step3_rate_residual_incremental,daily_hac,126,d_x_hyr,2111,2017-06-22,2025-11-12,0.2439601060706671,0.23963575968022288,0.09433873033093876,hac
step2_step3_interaction_with_main_controls,daily_hac,126,d_x_lqs,2111,2017-06-22,2025-11-12,0.2745373644809229,0.27003998047436695,0.0940799330807905,hac
step3_rate_residual_incremental,daily_hac,126,d_x_lqs,2111,2017-06-22,2025-11-12,0.24797726516065377,0.24367589584794058,0.09408776576887994,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_vr,2111,2017-06-22,2025-11-12,0.27020704938506745,0.26568282031592394,0.09436029874116784,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_vr,2111,2017-06-22,2025-11-12,0.24397444160764659,0.23965017721264747,0.09433783593186075,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_g63,2111,2017-06-22,2025-11-12,0.32498926151540475,0.32080464558774635,0.09074962019928018,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_g63,2111,2017-06-22,2025-11-12,0.2991080289501822,0.2950991139584769,0.09083290693946812,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_g126,2111,2017-06-22,2025-11-12,0.3018116155813768,0.2974833137227969,0.09229449222849324,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_g126,2111,2017-06-22,2025-11-12,0.2746416463530156,0.27049279018344274,0.09240468250965639,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_cs,2111,2017-06-22,2025-11-12,0.27255844807074703,0.2680487961036129,0.09420816127911207,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_cs,2111,2017-06-22,2025-11-12,0.2461381191876565,0.24182623045088425,0.09420274598116561,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_ce,2111,2017-06-22,2025-11-12,0.27518468104578864,0.270691309969773,0.09403795084279935,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_ce,2111,2017-06-22,2025-11-12,0.24911974179646101,0.24482490714515381,0.09401626930596256,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_cg,2111,2017-06-22,2025-11-12,0.27291410137638417,0.2684066542223036,0.09418512881679639,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_cg,2111,2017-06-22,2025-11-12,0.24677922803507835,0.24247100626978801,0.09416268091009294,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_hys,2111,2017-06-22,2025-11-12,0.2702151071521607,0.26569092803579364,0.09435977781574083,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_hys,2111,2017-06-22,2025-11-12,0.24389078626542038,0.23956604338419307,0.09434305509777562,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_hyr,2111,2017-06-22,2025-11-12,0.27645596399591266,0.2719704740254534,0.09395544616412127,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_hyr,2111,2017-06-22,2025-11-12,0.24982446514919643,0.24553366132736143,0.09397214042338103,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vh_x_lqs,2111,2017-06-22,2025-11-12,0.26974467891183973,0.26521758345445,0.09439018564787785,hac
step3_rate_residual_incremental,daily_hac,126,vh_x_lqs,2111,2017-06-22,2025-11-12,0.24336889708464582,0.23904116913660756,0.09437560867973621,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_g63,2111,2017-06-22,2025-11-12,0.2710581618165032,0.26653920907621453,0.09430525939583476,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_g63,2111,2017-06-22,2025-11-12,0.24472548017784845,0.24040551152300293,0.09429096651232086,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_g126,2111,2017-06-22,2025-11-12,0.2698747916302754,0.2653485027848741,0.09438177632144219,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_g126,2111,2017-06-22,2025-11-12,0.24360095745403398,0.23927455682936682,0.0943611349698642,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_cs,2111,2017-06-22,2025-11-12,0.2695453873347271,0.26501705640261053,0.09440306462675693,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_cs,2111,2017-06-22,2025-11-12,0.24326501582369253,0.23893669370256965,0.094382087081638,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_ce,2111,2017-06-22,2025-11-12,0.28058901672976777,0.27612914892694795,0.09368671410947862,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_ce,2111,2017-06-22,2025-11-12,0.2525458005706426,0.24827056206103704,0.09380153898061888,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_cg,2111,2017-06-22,2025-11-12,0.27086682170666687,0.2663466827854397,0.09431763568827876,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_cg,2111,2017-06-22,2025-11-12,0.24457602021113056,0.24025519668516937,0.09430029558884842,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_hys,2111,2017-06-22,2025-11-12,0.2695226919353244,0.26499422030688347,0.0944045311782562,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_hys,2111,2017-06-22,2025-11-12,0.24323578498985177,0.23890729567616165,0.09438390993938948,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_hyr,2111,2017-06-22,2025-11-12,0.27738896146737557,0.2729092554583512,0.09389484966505088,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_hyr,2111,2017-06-22,2025-11-12,0.25125972071292135,0.24697712616981127,0.09388220239952262,hac
step2_step3_interaction_with_main_controls,daily_hac,126,vr_x_lqs,2111,2017-06-22,2025-11-12,0.2720677059057506,0.267555011664823,0.09423993298802778,hac
step3_rate_residual_incremental,daily_hac,126,vr_x_lqs,2111,2017-06-22,2025-11-12,0.2451620987465517,0.24084462743337665,0.09426370811992178,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_g126,2111,2017-06-22,2025-11-12,0.2706926403624388,0.26617142163316443,0.09432890070270859,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_g126,2111,2017-06-22,2025-11-12,0.24437373079512847,0.2400517502277031,0.09431292073403355,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_cs,2111,2017-06-22,2025-11-12,0.2970041514614157,0.29264604653485315,0.09261169980152985,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_cs,2111,2017-06-22,2025-11-12,0.27144529353007274,0.2672781550755259,0.09260805323068907,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_ce,2111,2017-06-22,2025-11-12,0.27327468068365723,0.26876946888055164,0.09416177159025893,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_ce,2111,2017-06-22,2025-11-12,0.24711316392933091,0.24280685218822118,0.09414180536725188,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_cg,2111,2017-06-22,2025-11-12,0.27035648904257514,0.26583318639953923,0.09435063717026462,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_cg,2111,2017-06-22,2025-11-12,0.24411128002826077,0.2397877983125024,0.09432929810896092,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_hys,2111,2017-06-22,2025-11-12,0.27294033061083023,0.268433046060492,0.09418342996243147,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_hys,2111,2017-06-22,2025-11-12,0.24669250904707363,0.24238379127231902,0.09416810127134884,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_hyr,2111,2017-06-22,2025-11-12,0.2707258742150941,0.26620486151351863,0.09432675143843734,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_hyr,2111,2017-06-22,2025-11-12,0.24449496756902422,0.2401736804435849,0.09430535439245022,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g63_x_lqs,2111,2017-06-22,2025-11-12,0.28622201387158164,0.28179706689033723,0.09331920922268401,hac
step3_rate_residual_incremental,daily_hac,126,g63_x_lqs,2111,2017-06-22,2025-11-12,0.2599230963290632,0.2556900539820416,0.09333748534947287,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_cs,2111,2017-06-22,2025-11-12,0.30218120154260386,0.29785519087024037,0.09227006095413147,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_cs,2111,2017-06-22,2025-11-12,0.27677268126405685,0.27263601404535753,0.09226884451482355,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_ce,2111,2017-06-22,2025-11-12,0.2774249671397604,0.2729454843418666,0.09389251037798653,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_ce,2111,2017-06-22,2025-11-12,0.2514517499111316,0.24717025372377865,0.09387016265716008,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_cg,2111,2017-06-22,2025-11-12,0.28858581796113325,0.2841755249871202,0.0931645594119646,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_cg,2111,2017-06-22,2025-11-12,0.26298999833527814,0.2587744978491119,0.09314388783267476,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_hys,2111,2017-06-22,2025-11-12,0.34158272344450014,0.33750097590266825,0.08962725265353419,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_hys,2111,2017-06-22,2025-11-12,0.31516367468262896,0.31124659369892616,0.08978650461619674,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_hyr,2111,2017-06-22,2025-11-12,0.2722603781318991,0.2677488783301416,0.09422746024881637,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_hyr,2111,2017-06-22,2025-11-12,0.2460838912959904,0.2417716923901524,0.09420613408485577,hac
step2_step3_interaction_with_main_controls,daily_hac,126,g126_x_lqs,2111,2017-06-22,2025-11-12,0.28552829215297715,0.2810990445602203,0.09336454673761745,hac
step3_rate_residual_incremental,daily_hac,126,g126_x_lqs,2111,2017-06-22,2025-11-12,0.2591595202591026,0.2549221104607753,0.09338562352001317,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cs_x_ce,2111,2017-06-22,2025-11-12,0.27332418587571106,0.26881928097174557,0.09415856434272547,hac
step3_rate_residual_incremental,daily_hac,126,cs_x_ce,2111,2017-06-22,2025-11-12,0.24719431416852156,0.24288846658511942,0.09413673167255522,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cs_x_cg,2111,2017-06-22,2025-11-12,0.288893965694793,0.2844855830310029,0.09314438019851111,hac
step3_rate_residual_incremental,daily_hac,126,cs_x_cg,2111,2017-06-22,2025-11-12,0.2632869220263794,0.25907311986447124,0.09312512322091518,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cs_x_hys,2111,2017-06-22,2025-11-12,0.2925162575174316,0.288130330644626,0.09290684397152808,hac
step3_rate_residual_incremental,daily_hac,126,cs_x_hys,2111,2017-06-22,2025-11-12,0.26624433450766893,0.2620474479557585,0.09293801757389322,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cs_x_hyr,2111,2017-06-22,2025-11-12,0.2767772157247357,0.2722937173005209,0.09393458585770784,hac
step3_rate_residual_incremental,daily_hac,126,cs_x_hyr,2111,2017-06-22,2025-11-12,0.25014485892636373,0.24585588767141442,0.09395207091762164,hac
step2_step3_interaction_with_main_controls,daily_hac,126,cs_x_lqs,2111,2017-06-22,2025-11-12,0.27623539752215664,0.2717485401868147,0.09396976584704228,hac
step3_rate_residual_incremental,daily_hac,126,cs_x_lqs,2111,2017-06-22,2025-11-12,0.24928875945511708,0.244994891539703,0.09400568752288564,hac
step2_step3_interaction_with_main_controls,daily_hac,126,ce_x_cg,2111,2017-06-22,2025-11-12,0.270264915353712,0.26574104501494145,0.09435655770864278,hac
step3_rate_residual_incremental,daily_hac,126,ce_x_cg,2111,2017-06-22,2025-11-12,0.24402804161408276,0.2397040837968134,0.0943344917339146,hac
step2_step3_interaction_with_main_controls,daily_hac,126,ce_x_hys,2111,2017-06-22,2025-11-12,0.2697758539282209,0.26524895173511975,0.09438817084092954,hac
step3_rate_residual_incremental,daily_hac,126,ce_x_hys,2111,2017-06-22,2025-11-12,0.24347069235308805,0.23914354664681403,0.09436925993625353,hac
step2_step3_interaction_with_main_controls,daily_hac,126,ce_x_hyr,2111,2017-06-22,2025-11-12,0.27393416129494974,0.2694330378313514,0.09411903745440106,hac
step3_rate_residual_incremental,daily_hac,126,ce_x_hyr,2111,2017-06-22,2025-11-12,0.2478210847892226,0.24351882216647258,0.09409753535339853,hac
