date,Joint 2017-06-28,Joint 2018-01-02,Joint 2018-06-28,Joint 2019-01-02,Joint 2020-01-02,Joint 2021-01-04,Joint 2022-01-03,Joint 2018-07-30,Joint 2018-08-29,Joint 2018-09-28,Joint 2018-10-29,50/50 G-D Buy & Hold,100% G Buy & Hold,SPY Buy & Hold
2024-08-12,1.2865140919968125,1.2865140919968125,1.2865140919968125,1.2684850163475903,1.2684850163475903,1.2737328024008374,1.2737328024008374,1.2968331556630466,1.2726457056976443,1.268121959641011,1.2955856167593498,1.1735725625695517,1.147592445545248,1.158965831561551
2024-08-13,1.3085011713309675,1.3085011713309675,1.3085011713309675,1.2901639710221813,1.2901639710221813,1.2955014439968537,1.2955014439968537,1.3189965922348685,1.2943957683432972,1.289794709520287,1.317727732354574,1.1956850637674796,1.1773639080575946,1.1780258393309049
2024-08-14,1.3119652916905888,1.3119652916905888,1.3119652916905888,1.2935795455567625,1.2935795455567625,1.2989311489343764,1.2989311489343764,1.3224884981265415,1.2978225461198616,1.2932093064735604,1.3212162790720703,1.1989173937916346,1.180721964424444,1.1817422148477248
2024-08-15,1.3350158585938519,1.3350158585938519,1.3350158585938519,1.3163070841954758,1.3163070841954758,1.3217527125389,1.3217527125389,1.3457239524468154,1.320624632133395,1.315930340198758,1.344429381146735,1.221403019326679,1.2096291243038768,1.2019975480746667
2024-08-16,1.3380916761366783,1.3380916761366783,1.3380916761366783,1.3193397975488437,1.3193397975488437,1.3247979723793242,1.3247979723793242,1.3488244409646803,1.3236672929264157,1.318962185550606,1.3475268870295325,1.2240910696602547,1.2116416352928252,1.2046924636556076
2024-08-19,1.351386210552937,1.351386210552937,1.351386210552937,1.3324480237324892,1.3324480237324892,1.3379604279513053,1.3379604279513053,1.3622256101608514,1.336818514696432,1.3320666599915303,1.3609151644517277,1.237003233127159,1.2282496908428617,1.2162110544394213
2024-08-20,1.3463011879007343,1.3463011879007343,1.3463011879007343,1.327434262062692,1.327434262062692,1.3329259240983322,1.3329259240983322,1.3570998008022932,1.3317883076571473,1.3270543333247296,1.3557942860640966,1.2326574443491147,1.225562143838485,1.214233334135253
2024-08-21,1.3533025032646655,1.3533025032646655,1.3533025032646655,1.334337461716018,1.334337461716018,1.3398576826344168,1.3398576826344168,1.3641572733583123,1.3387141501236786,1.3339555571936361,1.3628449694109277,1.2390390949471637,1.231597303172431,1.218406106645172
2024-08-22,1.340680088987829,1.340680088987829,1.340680088987829,1.3218919366495587,1.3218919366495587,1.32736066980734,1.32736066980734,1.351433615342791,1.3262278031610735,1.3215135941963259,1.35013355141125,1.2262114720652355,1.2098408191122498,1.2088435029755908
2024-08-23,1.3595496491744168,1.3595496491744168,1.3595496491744168,1.3404970607680244,1.3404970607680244,1.3460427642562467,1.3460427642562467,1.3704545273055706,1.3448939529446267,1.3401133932892682,1.3691361654707457,1.2434301185662573,1.2262379549633837,1.2216878183588291
