date,Expanding 2017-06-28,Expanding 2018-01-02,Expanding 2018-06-28,Expanding 2019-01-02,Expanding 2020-01-02,Expanding 2021-01-04,Expanding 2022-01-03,Expanding 2018-07-30,Expanding 2018-08-29,Expanding 2018-09-28,Expanding 2018-10-29
2022-03-07,0.9256846977387411,0.9256846977387411,0.9256846977387411,0.9256846977387415,0.9256846977387408,0.9256846977387411,0.9256846977387411,0.9255758434320334,0.9254517012715442,0.9256846977387411,0.925305159135389
2022-03-08,0.9191974321989014,0.9191974321989014,0.9191974321989014,0.9191974321989017,0.9191974321989012,0.9191974321989014,0.9191974321989015,0.9191038350682985,0.91898056096104,0.9191974321989014,0.9188350435079916
2022-03-09,0.9383904694396071,0.9383904694396071,0.9383904694396071,0.9383904694396077,0.9383904694396071,0.9383904694396071,0.9383904694396072,0.9385534260803073,0.9384275433113535,0.9383904694396072,0.9382789464946479
2022-03-10,0.9347432456323699,0.9347432456323699,0.9347432456323699,0.9347432456323704,0.9347432456323699,0.93474324563237,0.93474324563237,0.9347649940036076,0.9346396193552429,0.93474324563237,0.9344916223434406
2022-03-11,0.925979795317523,0.925979795317523,0.925979795317523,0.9259797953175234,0.925979795317523,0.9259797953175231,0.925979795317523,0.9258408068026496,0.9257166291041488,0.925979795317523,0.9255700450175706
2022-03-14,0.9204844763581921,0.9204844763581921,0.9204844763581921,0.9204844763581925,0.9204844763581922,0.9204844763581922,0.9204844763581921,0.9201430742331154,0.9200196607386892,0.9204844763581922,0.9198739787477177
2022-03-15,0.935260231739564,0.935260231739564,0.935260231739564,0.9352602317395645,0.935260231739564,0.935260231739564,0.935260231739564,0.9351828399025391,0.9350574092109091,0.9352602317395641,0.9349093460435012
2022-03-16,0.9519073046028346,0.9519073046028346,0.9519073046028346,0.9519073046028352,0.9519073046028346,0.9519073046028348,0.9519073046028347,0.9520829271585479,0.9519552297554871,0.9519073046028348,0.9518044908755425
2022-03-17,0.9637665603172967,0.9637665603172967,0.9637665603172967,0.9637665603172972,0.9637665603172968,0.9637665603172968,0.9637665603172968,0.9639297460652955,0.963800459716602,0.9637665603172967,0.9636478451846929
2022-03-18,0.9711025192455299,0.9711025192455299,0.9711025192455299,0.9711025192455306,0.97110251924553,0.9711025192455299,0.9711025192455299,0.9714324758360954,0.9713021831894418,0.97110251924553,0.9711483807850796
2022-03-21,0.9730319873011624,0.9730319873011624,0.9730319873011624,0.973031987301163,0.9730319873011624,0.9730319873011624,0.9730319873011625,0.9733034433731482,0.9731728997843877,0.9730319873011625,0.9730188011584013
2022-03-22,0.9815718608453213,0.9815718608453213,0.9815718608453213,0.9815718608453224,0.9815718608453218,0.9815718608453217,0.9815718608453217,0.9819423693089986,0.981810667030826,0.9815718608453217,0.9816552006437104
2022-03-23,0.971294946924862,0.971294946924862,0.971294946924862,0.9712949469248628,0.9712949469248622,0.9712949469248621,0.9712949469248622,0.9716186349923304,0.9714883173772206,0.9712949469248621,0.9713344854991413
2022-03-24,0.9840723524044421,0.9840723524044421,0.9840723524044421,0.984072352404443,0.9840723524044425,0.9840723524044424,0.9840723524044424,0.984473420955286,0.984341379201724,0.9840723524044424,0.9841855120849248
2022-03-25,0.9910312717081085,0.9910312717081085,0.9910312717081085,0.9910312717081095,0.9910312717081088,0.9910312717081086,0.9910312717081088,0.9914089706017537,0.991275998622837,0.9910312717081087,0.9911190334325868
2022-03-28,0.9925406898745815,0.9925406898745815,0.9925406898745815,0.9925406898745829,0.992540689874582,0.9925406898745818,0.992540689874582,0.9929346161306093,0.9928014395256389,0.9925406898745819,0.9926442327869986
2022-03-29,1.0042158974277051,1.0042158974277051,1.0042158974277051,1.0042158974277064,1.0042158974277056,1.0042158974277056,1.0042158974277056,1.0046032214184024,1.0044684797705665,1.0042158974277056,1.0043094255956981
2022-03-30,0.998072078476105,0.998072078476105,0.998072078476105,0.9980280585289476,0.9980280585289468,0.9980280585289465,0.9980280585289467,0.9984570328085639,0.9983231155136302,0.9980280585289466,0.9981650344363362
2022-03-31,0.9842585250814104,0.9842585250814104,0.9842585250814104,0.9841927670345525,0.9841927670345518,0.9841927670345516,0.9841927670345517,0.9846381515549493,0.9845060877070201,0.9842151143807218,0.9843501945091879
2022-04-01,0.9867698258005059,0.9867698258005059,0.9867698258005059,0.9867038999743234,0.9867038999743228,0.986653136008978,0.9866531360089783,0.9871504208775282,0.9870180200733748,0.986726304338954,0.9868617291195773
2022-04-04,0.9929991871933044,0.9929991871933044,0.9929991871933044,0.9929328451851657,0.9929328451851651,0.9928817607529011,0.9928817607529015,0.9933821849221076,0.9932489482873113,0.9929553909859047,0.993091670687177
2022-04-05,0.9803878550856978,0.9803878550856978,0.9803878550856978,0.9803223556372592,0.9803223556372588,0.9802719199897563,0.9802719199897565,0.9807659886498402,0.9806344441528342,0.9803446151008245,0.9804791640166195
2022-04-06,0.9716647511426973,0.9716647511426973,0.9716647511426973,0.9715998344824828,0.9715998344824822,0.9715498475914522,0.9715498475914526,0.9720395202237251,0.9719091461577015,0.9716218958901321,0.9717552476428128
2022-04-07,0.975746246355114,0.975746246355114,0.975746246355114,0.9756810570113041,0.9756810570113036,0.9756308601494413,0.9756308601494416,0.9761225896603876,0.9759916679557615,0.975703211088292,0.9758371229874011
2022-04-08,0.974471110513309,0.974471110513309,0.974471110513309,0.9744060063609808,0.9744060063609806,0.9743558750979541,0.9743558750979543,0.9748469620013306,0.9747162113893004,0.9744281314863253,0.9745618683851588
2022-04-11,0.9597232538160234,0.9597232538160234,0.9597232538160234,0.9596591349640274,0.9596591349640271,0.9596097623983856,0.9596097623983857,0.9600934170862774,0.9599646452823087,0.9596809252429362,0.9598126381385971
2022-04-12,0.9574503192190887,0.9574503192190887,0.9574503192190887,0.9573863522212409,0.9573863522212406,0.9573370965857787,0.9573370965857789,0.9578196058231788,0.9576911389924275,0.9574080908937324,0.9575394918507211
2022-04-13,0.9689142850858271,0.9689142850858271,0.9689142850858271,0.9688495521835088,0.9688495521835084,0.9687997067890666,0.9687997067890668,0.9692879933177965,0.9691579882982397,0.9688715511425074,0.969004525419861
2022-04-14,0.9572195133539078,0.9572195133539078,0.9572195133539078,0.9571555617761377,0.9571555617761374,0.9571063180143877,0.957106318014388,0.9575887109366539,0.9574602750745047,0.957177295208239,0.9573086644893162
2022-04-18,0.9577878335346796,0.9577878335346796,0.9577878335346796,0.9577238439875914,0.9577238439875909,0.9576745709888448,0.9576745709888451,0.9581572503173419,0.9580287382002779,0.9577455903232618,0.9578770376008825
2022-04-19,0.9719408076987499,0.9719408076987499,0.9719408076987499,0.9718758725952711,0.9718758725952706,0.9718258715026256,0.9718258715026258,0.9723156832542192,0.9721852721480381,0.9718979402707165,0.9720313299095356
2022-04-20,0.9733221387330853,0.9733221387330853,0.9733221387330853,0.9732571113432524,0.973257111343252,0.9732070391886032,0.9732070391886035,0.9736975470650723,0.9735669506174518,0.9732792103814768,0.9734127895948526
2022-04-21,0.9592269353092637,0.9592269353092637,0.9592269353092637,0.9591628496161738,0.9591628496161734,0.9591135025834321,0.9591135025834323,0.9595969071504983,0.9594682019405497,0.9591846286262937,0.959316273406956
2022-04-22,0.9338116539815455,0.9338116539815455,0.9338116539815455,0.933749266276553,0.9337492662765526,0.9337012267224417,0.933701226722442,0.9341718232014375,0.9340465281116586,0.9337704682390017,0.9338986250138411
2022-04-25,0.9385049045738266,0.9385049045738266,0.9385049045738266,0.9384422033140265,0.9384422033140261,0.9383939223175808,0.9383939223175811,0.9388668839707467,0.9387409591594903,0.9384635118355681,0.9385923127144481
2022-04-26,0.9150265851550878,0.9150265851550878,0.9150265851550878,0.9149654524754821,0.9149654524754817,0.914918379311463,0.9149183793114635,0.91537950901286,0.915256734428019,0.914986227927593,0.9151118066302639
2022-04-27,0.9178190423198361,0.9178190423198361,0.9178190423198361,0.9177577230769195,0.9177577230769192,0.9177105062560973,0.9177105062560976,0.9181730432225502,0.9180498939570446,0.9177785619310792,0.9179045238719572
2022-04-28,0.9402190118360636,0.9402190118360636,0.9402190118360636,0.9401561960572192,0.940156196057219,0.9401078268792349,0.9401078268792352,0.9405816523606029,0.9404554975573322,0.9401775434971421,0.9403065796209534
2022-04-29,0.9089038907558136,0.9089038907558136,0.9089038907558136,0.9088431671317709,0.9088431671317706,0.9087964089472318,0.908796408947232,0.9115270237814405,0.9091325000366974,0.9088638035696214,0.9089885419906741
2022-05-02,0.915758603538895,0.915758603538895,0.915758603538895,0.9156974219533383,0.9156974219533378,0.9156503111309366,0.9156503111309369,0.9168987489164632,0.9159889369305193,0.9157182140257455,0.9140209758367952
2022-05-03,0.9227377276248452,0.9227377276248452,0.9227377276248452,0.9226760797658886,0.9226760797658883,0.9226286099053367,0.9226286099053368,0.9251643801691262,0.9229698164193836,0.9226970302975808,0.922535982980408
2022-05-04,0.9507017407707529,0.9507017407707529,0.9507017407707529,0.9506382246436128,0.9506382246436125,0.9505893161859765,0.9505893161859768,0.9525364710174831,0.9509408631284665,0.9506598100913012,0.9496883811995472
2022-05-05,0.9204326120255235,0.9204326120255235,0.9204326120255235,0.920371118170719,0.9203711181707187,0.9203237668958852,0.9203237668958854,0.9254341689107608,0.9206641210328864,0.920392016365332,0.9233543580332808
2022-05-06,0.9176938831094077,0.9176938831094077,0.9176938831094077,0.9176325722283443,0.9176325722283438,0.917585361846286,0.9175853618462864,0.9239654437671428,0.9179247032663272,0.917653408240795,0.9221616528827302
2022-05-09,0.8913177082006376,0.8913177082006376,0.8913177082006376,0.8912581595047129,0.8912581595047124,0.8912123060340579,0.8912123060340582,0.8993277833005264,0.891541894170555,0.8912783966526415,0.8979767908449171
2022-05-10,0.8909722467521697,0.8909722467521697,0.8909722467521697,0.8909127211364312,0.8909127211364307,0.8908668854378974,0.8908668854378978,0.8971858913826342,0.8911963458309492,0.8909329504407433,0.8954620925734232
2022-05-11,0.8796390861578327,0.8796390861578327,0.8796390861578327,0.8795803177075,0.8795803177074996,0.8795350650387231,0.8795350650387236,0.888374261998445,0.879860334697936,0.8796002896952061,0.8872201561678317
2022-05-12,0.8812165368419257,0.8812165368419257,0.8812165368419257,0.881157663002538,0.8811576630025373,0.8811123291824633,0.8811123291824636,0.890969583313789,0.8814381821455044,0.8811776708058712,0.890078209509698
2022-05-13,0.9000265260229796,0.9000265260229796,0.9000265260229796,0.8999663954932828,0.8999663954932822,0.8999200940010985,0.8999200940010991,0.9078178753732935,0.9002529024517563,0.8999868303727643,0.9062561996331504
