date,method,config_id,cost_bps,g_weight,d_weight,daily_turnover,score,score_z,gross_return,net_return,requested_start_date,actual_start_date,start_group
2025-11-06,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.34804254270144497,0.651957457298555,0.004998694227868583,-0.3804668448264375,-0.20772177647780235,-0.008433424751017217,-0.008438423445245086,2017-06-28,2018-06-28,annual
2025-11-07,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35052079458388813,0.6494792054161118,0.004956503764886322,-0.39422822802778684,-0.23701801053450597,0.003247956730296248,0.003243000226531362,2017-06-28,2018-06-28,annual
2025-11-10,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3521778257297009,0.6478221742702991,0.0033140622916255635,-0.4560809262061912,-0.3688918521171507,0.011580282239223619,0.011576968176931993,2017-06-28,2018-06-28,annual
2025-11-11,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.35074338327388166,0.6492566167261183,0.002868884911638503,-0.5020106037684027,-0.4667758925739439,0.00452247997513364,0.0045196110902220015,2017-06-28,2018-06-28,annual
2025-11-12,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3473164486202284,0.6526835513797715,0.0068538693073064705,-0.4731787598515329,-0.4051223225085386,0.0020055290491028236,0.001998675179795517,2017-06-28,2018-06-28,annual
2025-11-13,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.34534254447813295,0.654657455521867,0.003947808284190946,-0.44952681093578006,-0.35453250242151013,-0.012932765483702181,-0.012936713291986372,2017-06-28,2018-06-28,annual
2025-11-14,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3445656908966448,0.6554343091033552,0.0015537071629763144,-0.41425842190114964,-0.2791501261071176,0.0006686567900024249,0.0006671030828394486,2017-06-28,2018-06-28,annual
2025-11-17,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.34553444833691205,0.654465551663088,0.0019375148805345077,-0.47706405746364755,-0.41317816598378276,-0.010960151812662917,-0.010962089327543452,2017-06-28,2018-06-28,annual
2025-11-18,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.34347852868864504,0.656521471311355,0.004111839296534026,-0.5828260220957309,-0.6388998473900757,-0.003377582722052083,-0.003381694561348617,2017-06-28,2018-06-28,annual
2025-11-19,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3372008521025015,0.6627991478974985,0.012555353172287065,-0.6464247245951293,-0.7744887905057406,3.6808159996250776e-05,2.425280682396371e-05,2017-06-28,2018-06-28,annual
2025-11-20,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32910250881178277,0.6708974911882173,0.01619668658143747,-0.569481585286215,-0.6098820300043656,-0.015341146960227522,-0.01535734364680896,2017-06-28,2018-06-28,annual
2025-11-21,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32404628208591135,0.6759537179140886,0.010112453451742831,-0.5180936353713196,-0.4999144064124454,0.011844580741426497,0.011834468287974754,2017-06-28,2018-06-28,annual
2025-11-24,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.32129272198875103,0.678707278011249,0.005507120194320647,-0.5164630512911769,-0.49628296034019465,0.009358879129181697,0.009353372008987377,2017-06-28,2018-06-28,annual
2025-11-25,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3187483638039779,0.6812516361960221,0.00508871636954622,-0.5540633253057365,-0.5764847203733202,0.010709048934585274,0.010703960218215729,2017-06-28,2018-06-28,annual
2025-11-26,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.314808301644134,0.685191698355866,0.007880124319687876,-0.571542459981462,-0.6136586850008395,0.0077003085622189766,0.007692428437899288,2017-06-28,2018-06-28,annual
2025-11-28,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.3104004512411336,0.6895995487588664,0.008815700806000804,-0.5955138528950479,-0.66469503050739,0.006232181081588532,0.006223365380782531,2017-06-28,2018-06-28,annual
2025-12-01,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30534344238760036,0.6946565576123996,0.010114017707066436,-0.5456856681211204,-0.557951562522826,-0.00436518272168579,-0.004375296739392856,2017-06-28,2018-06-28,annual
2025-12-02,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30241487038309633,0.6975851296169037,0.005857144009008053,-0.5011489218702198,-0.4625499775612517,0.0007226935425533863,0.0007168363985443783,2017-06-28,2018-06-28,annual
2025-12-03,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30149012106049417,0.6985098789395059,0.0018494986452043394,-0.4808899548642004,-0.4190896034255225,0.007554052533032222,0.007552203034387018,2017-06-28,2018-06-28,annual
2025-12-04,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.30151153513744117,0.6984884648625589,4.282815389400341e-05,-0.516182957794791,-0.49446912088099393,0.0009258718142985255,0.0009258289861446315,2017-06-28,2018-06-28,annual
2025-12-05,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.29999205066988605,0.7000079493301139,0.0030389689351102422,-0.5181454215885941,-0.4985228807899513,0.0016330944463449116,0.0016300554774098014,2017-06-28,2018-06-28,annual
2025-12-08,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.2984685809477142,0.7015314190522858,0.0030469394443436437,-0.4847317739569276,-0.4268760165427169,-0.002076488850283862,-0.0020795357897282056,2017-06-28,2018-06-28,annual
2025-12-09,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.2984774706871905,0.7015225293128096,1.777947895253984e-05,-0.45967617758914536,-0.3731295699952179,-0.0009058820617690818,-0.0009058998412480344,2017-06-28,2018-06-28,annual
2025-12-10,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.2996354452160669,0.7003645547839331,0.0023159490577527864,-0.5360701177009349,-0.5365671287589067,0.009924870606798466,0.009922554657740713,2017-06-28,2018-06-28,annual
2025-12-11,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.2973940475625055,0.7026059524374946,0.004482795307122811,-0.5315060613261574,-0.5266333701256515,0.003071307163053472,0.003066824367746349,2017-06-28,2018-06-28,annual
2025-12-12,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.29545425971431843,0.7045457402856816,0.0038795756963740935,-0.5352903240758157,-0.5345787964974336,-0.010162630332212954,-0.010166509907909328,2017-06-28,2018-06-28,annual
2025-12-15,Joint Expanding start 2017-06-28,joint_expanding_start_20170628,10,0.2934597127135219,0.7065402872864781,0.003989094001593085,-0.44097878929295814,-0.33241908743098464,-0.0010191263969705241,-0.0010231154909721171,2017-06-28,2018-06-28,annual
